steps_diff,ws_diff,ws_diff_bin
42.62217194570076,12.0,"(-16, 16]"
693.166666666667,12.0,"(-16, 16]"
1134.54,12.0,"(-16, 16]"
-520.113636363636,12.0,"(-16, 16]"
-1193.1333333333334,12.0,"(-16, 16]"
-3970.5,12.0,"(-16, 16]"
-726.2607344569342,12.0,"(-16, 16]"
-481.21739130434753,12.0,"(-16, 16]"
1838.2929061784894,12.0,"(-16, 16]"
4533.55998535,12.0,"(-16, 16]"
-884.5192307692305,12.0,"(-16, 16]"
-569.8044189463008,12.0,"(-16, 16]"
327.0,12.0,"(-16, 16]"
-837.6184615384618,13.0,"(-16, 16]"
-2595.211462450593,13.0,"(-16, 16]"
-5541.119999999999,13.0,"(-16, 16]"
3655.207692307691,13.0,"(-16, 16]"
1356.4444444444443,13.0,"(-16, 16]"
462.3227272727274,13.0,"(-16, 16]"
1275.2633048150285,13.0,"(-16, 16]"
-4340.5,13.0,"(-16, 16]"
-777.9892307692309,13.0,"(-16, 16]"
-4108.2307692307695,13.0,"(-16, 16]"
-348.68873179818183,13.0,"(-16, 16]"
-2731.232727272727,13.0,"(-16, 16]"
-2085.1153846153848,13.0,"(-16, 16]"
1357.1785714285716,13.0,"(-16, 16]"
-1298.1310160427809,13.0,"(-16, 16]"
-629.391304347826,13.0,"(-16, 16]"
-397.0,13.0,"(-16, 16]"
1195.6015037593986,13.0,"(-16, 16]"
-1432.8023681675006,13.0,"(-16, 16]"
-2492.296886443941,13.0,"(-16, 16]"
-1662.2947368421044,13.0,"(-16, 16]"
-164.28620572611817,13.0,"(-16, 16]"
3592.6250000000005,13.0,"(-16, 16]"
5289.005016722409,13.0,"(-16, 16]"
3741.35,13.0,"(-16, 16]"
-5976.115384615385,13.0,"(-16, 16]"
3133.0877916993236,13.0,"(-16, 16]"
113.55555555555564,13.0,"(-16, 16]"
-2363.498461538461,13.0,"(-16, 16]"
865.2409420289861,13.0,"(-16, 16]"
-371.79285714285743,13.0,"(-16, 16]"
7659.401709401709,13.0,"(-16, 16]"
-1589.67,13.0,"(-16, 16]"
1233.2477213355915,13.0,"(-16, 16]"
-1817.9828571428573,13.0,"(-16, 16]"
365.0317907325834,13.0,"(-16, 16]"
4301.238807090513,13.0,"(-16, 16]"
5906.462184873952,13.0,"(-16, 16]"
-605.290769230769,13.0,"(-16, 16]"
-2036.678899030957,13.0,"(-16, 16]"
-3215.133333333333,13.0,"(-16, 16]"
2229.885714285715,13.0,"(-16, 16]"
970.9206349206343,13.0,"(-16, 16]"
1933.840799968333,13.0,"(-16, 16]"
-2697.4285714285706,14.0,"(-16, 16]"
-5543.277777777777,14.0,"(-16, 16]"
-2787.5,14.0,"(-16, 16]"
-441.6538461538462,14.0,"(-16, 16]"
-688.1575757575757,14.0,"(-16, 16]"
1300.7735314020165,14.0,"(-16, 16]"
8.710286823855313,14.0,"(-16, 16]"
-825.958333333333,14.0,"(-16, 16]"
-576.247692307692,14.0,"(-16, 16]"
-319.3199999999997,14.0,"(-16, 16]"
-3158.8711111111115,14.0,"(-16, 16]"
-788.666666666667,14.0,"(-16, 16]"
-1846.3,14.0,"(-16, 16]"
-690.2857142857138,14.0,"(-16, 16]"
841.1599999999999,14.0,"(-16, 16]"
-499.22222222222223,14.0,"(-16, 16]"
91.22176106533335,14.0,"(-16, 16]"
140.03048212453132,14.0,"(-16, 16]"
-237.280303030303,14.0,"(-16, 16]"
105.8000000000002,14.0,"(-16, 16]"
-1159.2222222222215,14.0,"(-16, 16]"
8295.625546740324,14.0,"(-16, 16]"
-144.78787878787898,14.0,"(-16, 16]"
1106.664615384615,14.0,"(-16, 16]"
934.8181818181821,14.0,"(-16, 16]"
-3403.0494531268,14.0,"(-16, 16]"
1582.8666666666668,14.0,"(-16, 16]"
-1180.4257142857132,14.0,"(-16, 16]"
470.9149923363684,14.0,"(-16, 16]"
5024.388969688559,14.0,"(-16, 16]"
-996.89088866964,14.0,"(-16, 16]"
69.96348415852026,14.0,"(-16, 16]"
-360.90909090909105,15.0,"(-16, 16]"
-561.0661538461545,15.0,"(-16, 16]"
982.4783333333336,15.0,"(-16, 16]"
3628.1057692307695,15.0,"(-16, 16]"
701.3984833323748,15.0,"(-16, 16]"
-648.3510221357164,15.0,"(-16, 16]"
-629.935064935065,15.0,"(-16, 16]"
-2418.024897634085,15.0,"(-16, 16]"
-4456.361578557018,15.0,"(-16, 16]"
6118.6,15.0,"(-16, 16]"
-2754.44,15.0,"(-16, 16]"
-2184.3553929736445,15.0,"(-16, 16]"
190.79047619047557,15.0,"(-16, 16]"
-5077.382681479557,15.0,"(-16, 16]"
-672.4000000000002,15.0,"(-16, 16]"
-543.2459480271241,15.0,"(-16, 16]"
4339.336538461539,15.0,"(-16, 16]"
3479.7866666666664,15.0,"(-16, 16]"
-3753.967412156617,15.0,"(-16, 16]"
1722.6538461538455,15.0,"(-16, 16]"
587.6862745098032,15.0,"(-16, 16]"
4025.076923076924,15.0,"(-16, 16]"
729.1931858065,15.0,"(-16, 16]"
1849.952991452992,15.0,"(-16, 16]"
-2758.916666666667,15.0,"(-16, 16]"
1369.5952380952385,15.0,"(-16, 16]"
-218.16666666666612,15.0,"(-16, 16]"
2001.5199999999993,15.0,"(-16, 16]"
6281.574789238075,15.0,"(-16, 16]"
-2877.205400679056,15.0,"(-16, 16]"
2186.0476190476197,15.0,"(-16, 16]"
-1159.0,15.0,"(-16, 16]"
-1104.9210526315787,15.0,"(-16, 16]"
-717.5,15.0,"(-16, 16]"
1683.1722412089985,15.0,"(-16, 16]"
-527.5492691256442,15.0,"(-16, 16]"
-2140.5789473684213,15.0,"(-16, 16]"
-2164.8090087896667,15.0,"(-16, 16]"
-423.28166666666635,15.0,"(-16, 16]"
-498.2416450213996,15.0,"(-16, 16]"
-1684.1439393939395,15.0,"(-16, 16]"
489.8333333333335,16.0,"(-16, 16]"
-1748.0708333333332,16.0,"(-16, 16]"
-1440.3726315789474,16.0,"(-16, 16]"
-218.99178669999992,16.0,"(-16, 16]"
672.7759435140782,16.0,"(-16, 16]"
2837.128205128205,16.0,"(-16, 16]"
1544.4300000000005,16.0,"(-16, 16]"
-2628.901052631579,16.0,"(-16, 16]"
4129.4887661726,16.0,"(-16, 16]"
-2384.141383901076,16.0,"(-16, 16]"
-1565.6794871794882,16.0,"(-16, 16]"
6884.658862876255,16.0,"(-16, 16]"
9358.060916126004,16.0,"(-16, 16]"
392.17755882766687,16.0,"(-16, 16]"
2004.6440455137774,16.0,"(-16, 16]"
-990.7983333333333,16.0,"(-16, 16]"
-294.8173913043479,16.0,"(-16, 16]"
1408.14,16.0,"(-16, 16]"
2697.7999999999993,16.0,"(-16, 16]"
83.33895813472986,16.0,"(-16, 16]"
664.5636363636362,16.0,"(-16, 16]"
-1193.2836289866825,16.0,"(-16, 16]"
1633.4590909090912,16.0,"(-16, 16]"
142.9200000000001,16.0,"(-16, 16]"
6302.631012597342,16.0,"(-16, 16]"
2240.159731764944,16.0,"(-16, 16]"
-1737.5745454545456,16.0,"(-16, 16]"
1895.1089743589746,16.0,"(-16, 16]"
-1016.4404229747996,16.0,"(-16, 16]"
-614.2020785623412,16.0,"(-16, 16]"
316.55111111111086,16.0,"(-16, 16]"
2610.576666666667,16.0,"(-16, 16]"
-8136.991452991452,16.0,"(-16, 16]"
1132.9201941882511,16.0,"(-16, 16]"
2118.266917293233,16.0,"(-16, 16]"
-16.08888888888851,16.0,"(-16, 16]"
2748.6538461538457,16.0,"(-16, 16]"
5194.59090909091,16.0,"(-16, 16]"
-2066.5552941176466,17.0,"(16, 48]"
5589.623076923077,17.0,"(16, 48]"
-346.32727272727243,17.0,"(16, 48]"
-1845.5569230769227,17.0,"(16, 48]"
-2936.4673684210543,17.0,"(16, 48]"
-8278.022222222222,17.0,"(16, 48]"
1124.3000000000004,17.0,"(16, 48]"
1968.735439592847,17.0,"(16, 48]"
-3705.693333333333,17.0,"(16, 48]"
-882.0615384615386,17.0,"(16, 48]"
-1810.7588235294115,17.0,"(16, 48]"
-5008.458333333333,17.0,"(16, 48]"
-415.49972411876024,17.0,"(16, 48]"
249.0458803005081,17.0,"(16, 48]"
1743.6985962414926,17.0,"(16, 48]"
2432.4027816739945,17.0,"(16, 48]"
1862.1532117692645,17.0,"(16, 48]"
-934.8500000000003,17.0,"(16, 48]"
-116.375,17.0,"(16, 48]"
105.65999999999985,17.0,"(16, 48]"
772.1604150680669,17.0,"(16, 48]"
3331.9949494949506,17.0,"(16, 48]"
935.1153846153846,17.0,"(16, 48]"
1456.7173913043482,17.0,"(16, 48]"
1540.8923076923083,17.0,"(16, 48]"
60.0,17.0,"(16, 48]"
3140.469662620047,17.0,"(16, 48]"
-3813.9589759358228,17.0,"(16, 48]"
1578.8095238095239,17.0,"(16, 48]"
2812.905806232772,17.0,"(16, 48]"
-1229.492876688953,17.0,"(16, 48]"
1198.0107692307693,17.0,"(16, 48]"
112.48259229252426,17.0,"(16, 48]"
-4108.528138528139,17.0,"(16, 48]"
2389.2216046282924,17.0,"(16, 48]"
-2136.148285372934,17.0,"(16, 48]"
1665.6154728271945,18.0,"(16, 48]"
1816.7828368463306,18.0,"(16, 48]"
-531.8484848484848,18.0,"(16, 48]"
-440.06773697011977,18.0,"(16, 48]"
3149.603260869565,18.0,"(16, 48]"
113.6378857355994,18.0,"(16, 48]"
-593.9880952380953,18.0,"(16, 48]"
5948.439231466842,18.0,"(16, 48]"
5523.938461538461,18.0,"(16, 48]"
-1026.7292307692303,18.0,"(16, 48]"
296.34523809523813,18.0,"(16, 48]"
133.01778743435258,18.0,"(16, 48]"
2709.5016666666666,18.0,"(16, 48]"
869.9000000000002,18.0,"(16, 48]"
3762.824891104055,18.0,"(16, 48]"
-1067.0,18.0,"(16, 48]"
6867.461538461539,18.0,"(16, 48]"
-3857.0608010512597,18.0,"(16, 48]"
-1078.2948614532002,18.0,"(16, 48]"
-883.1904761904767,18.0,"(16, 48]"
1331.9358974358975,18.0,"(16, 48]"
-360.3669565217388,18.0,"(16, 48]"
-25.64285714285689,18.0,"(16, 48]"
-322.1923076923076,18.0,"(16, 48]"
-3689.111111111111,18.0,"(16, 48]"
-1612.8823529411764,18.0,"(16, 48]"
-81.45192307692288,19.0,"(16, 48]"
687.5231603009162,19.0,"(16, 48]"
-3638.6394048579796,19.0,"(16, 48]"
-932.1312077833333,19.0,"(16, 48]"
3337.8661538461547,19.0,"(16, 48]"
-312.2562929061787,19.0,"(16, 48]"
-3312.421788770644,19.0,"(16, 48]"
2093.738796334029,19.0,"(16, 48]"
128.08528428093723,19.0,"(16, 48]"
4855.066744715121,19.0,"(16, 48]"
9.214545454545712,19.0,"(16, 48]"
-1505.7683333333334,19.0,"(16, 48]"
-163.55306250376043,19.0,"(16, 48]"
-31.54096429072888,19.0,"(16, 48]"
-401.33936651583707,19.0,"(16, 48]"
414.6685294639019,19.0,"(16, 48]"
-6491.5,19.0,"(16, 48]"
-1854.2857142857142,19.0,"(16, 48]"
3875.839386761452,19.0,"(16, 48]"
2534.2302634507887,19.0,"(16, 48]"
-1538.6789209371664,19.0,"(16, 48]"
-1102.5,19.0,"(16, 48]"
945.3313033575688,19.0,"(16, 48]"
-808.4700000000003,19.0,"(16, 48]"
3613.9150706124296,20.0,"(16, 48]"
-423.6876923076925,20.0,"(16, 48]"
1206.4135338345861,20.0,"(16, 48]"
808.6999999999997,20.0,"(16, 48]"
1531.5999999999995,20.0,"(16, 48]"
-289.23333333333335,20.0,"(16, 48]"
-3017.538461538462,20.0,"(16, 48]"
451.8318181818177,20.0,"(16, 48]"
4134.681261800133,20.0,"(16, 48]"
-3939.25,20.0,"(16, 48]"
379.1428571428573,20.0,"(16, 48]"
1704.3353846153839,20.0,"(16, 48]"
-827.5333333333333,20.0,"(16, 48]"
-919.0166870099063,20.0,"(16, 48]"
-1620.1106702024697,20.0,"(16, 48]"
151.235110327762,20.0,"(16, 48]"
-1380.6399999999994,20.0,"(16, 48]"
404.59523809523813,20.0,"(16, 48]"
9099.765542151916,20.0,"(16, 48]"
-1016.625,20.0,"(16, 48]"
1048.9761904761901,20.0,"(16, 48]"
-4591.181264461276,20.0,"(16, 48]"
2217.4631578947365,20.0,"(16, 48]"
-1141.6111111111113,20.0,"(16, 48]"
-4315.09090909091,20.0,"(16, 48]"
1289.8768115942025,20.0,"(16, 48]"
-1343.0212121212116,20.0,"(16, 48]"
-1793.246153846154,20.0,"(16, 48]"
-5.298345549552323,20.0,"(16, 48]"
15.520833333333485,20.0,"(16, 48]"
-2846.1708145868483,20.0,"(16, 48]"
3376.0030769230766,20.0,"(16, 48]"
1308.0153846153846,20.0,"(16, 48]"
-2289.7677183601195,20.0,"(16, 48]"
-1690.1036609507212,20.0,"(16, 48]"
1716.3809523809525,20.0,"(16, 48]"
-771.0081276289267,20.0,"(16, 48]"
-1996.7147435897439,20.0,"(16, 48]"
-256.2626811594205,20.0,"(16, 48]"
-1521.25,20.0,"(16, 48]"
467.375,20.0,"(16, 48]"
520.3245566496771,21.0,"(16, 48]"
-60.589285714285325,21.0,"(16, 48]"
-2894.130769230769,21.0,"(16, 48]"
-394.94861660079096,21.0,"(16, 48]"
619.9076923076917,21.0,"(16, 48]"
-824.2307692307695,21.0,"(16, 48]"
-1504.8230769230768,21.0,"(16, 48]"
-2856.208333333333,21.0,"(16, 48]"
-1453.8333333333335,21.0,"(16, 48]"
1302.5714285714284,21.0,"(16, 48]"
-904.9682274247486,21.0,"(16, 48]"
2895.093379034984,21.0,"(16, 48]"
-421.5750173534988,21.0,"(16, 48]"
-1841.7019607843133,21.0,"(16, 48]"
-3402.9962900266546,21.0,"(16, 48]"
-639.347826086956,21.0,"(16, 48]"
-780.6999999999997,21.0,"(16, 48]"
396.25230769230797,21.0,"(16, 48]"
-1661.1944444444446,21.0,"(16, 48]"
492.3691047714788,22.0,"(16, 48]"
2770.95,22.0,"(16, 48]"
-1821.8461538461536,22.0,"(16, 48]"
-1818.8952380952387,22.0,"(16, 48]"
659.8269230769229,22.0,"(16, 48]"
2244.054574546197,22.0,"(16, 48]"
-1444.6913043478262,22.0,"(16, 48]"
-4950.483591714583,22.0,"(16, 48]"
-1251.0,22.0,"(16, 48]"
-811.5254794039087,22.0,"(16, 48]"
1319.3333333333335,22.0,"(16, 48]"
1433.1923076923074,22.0,"(16, 48]"
889.187969924812,22.0,"(16, 48]"
2700.8095238095234,22.0,"(16, 48]"
294.91666666666697,22.0,"(16, 48]"
17.322169605637555,22.0,"(16, 48]"
-1160.7115384615379,22.0,"(16, 48]"
2125.4830769230775,22.0,"(16, 48]"
968.6205183279137,22.0,"(16, 48]"
281.322222222223,22.0,"(16, 48]"
2225.055892796676,22.0,"(16, 48]"
241.4934640522879,23.0,"(16, 48]"
-1101.5252525252527,23.0,"(16, 48]"
-1725.5179814363019,23.0,"(16, 48]"
2787.651896220167,23.0,"(16, 48]"
1081.9714285714283,23.0,"(16, 48]"
-1194.4951965568007,23.0,"(16, 48]"
-1283.0508413442706,23.0,"(16, 48]"
-948.7395017073759,23.0,"(16, 48]"
-769.2166666666667,23.0,"(16, 48]"
3065.2058823529405,23.0,"(16, 48]"
3113.33076923077,23.0,"(16, 48]"
9299.84,23.0,"(16, 48]"
-1306.3743315508018,23.0,"(16, 48]"
626.6500000000002,23.0,"(16, 48]"
2632.282051282052,23.0,"(16, 48]"
259.16869565217394,23.0,"(16, 48]"
-1473.4680379502724,23.0,"(16, 48]"
200.98923076922986,23.0,"(16, 48]"
-1868.91,23.0,"(16, 48]"
-1131.5277777777776,23.0,"(16, 48]"
-1390.9375,23.0,"(16, 48]"
415.89198821987634,23.0,"(16, 48]"
3481.3095238095248,23.0,"(16, 48]"
1138.5483333333332,23.0,"(16, 48]"
1114.6987194177254,23.0,"(16, 48]"
5571.2493583496425,23.0,"(16, 48]"
-1053.4874506557198,23.0,"(16, 48]"
-1980.5676923076928,23.0,"(16, 48]"
1739.3636363636358,23.0,"(16, 48]"
-177.063449415381,24.0,"(16, 48]"
-184.5588235294117,24.0,"(16, 48]"
-1468.0297619047612,24.0,"(16, 48]"
327.49648030499975,24.0,"(16, 48]"
-1872.8833333333332,24.0,"(16, 48]"
-61.22672064777316,24.0,"(16, 48]"
-500.309147627826,24.0,"(16, 48]"
-985.5357142857142,24.0,"(16, 48]"
2446.7669565217393,24.0,"(16, 48]"
1624.1098583676014,24.0,"(16, 48]"
1765.3999999999994,24.0,"(16, 48]"
8069.003636363635,24.0,"(16, 48]"
1065.6111111111113,25.0,"(16, 48]"
-2312.208333333334,25.0,"(16, 48]"
-2640.676691729325,25.0,"(16, 48]"
2434.607142857143,25.0,"(16, 48]"
-1030.6558284282305,25.0,"(16, 48]"
3640.878205128206,25.0,"(16, 48]"
572.1772146960514,25.0,"(16, 48]"
-336.5833333333335,25.0,"(16, 48]"
3993.414078674948,25.0,"(16, 48]"
-469.50416666666666,25.0,"(16, 48]"
75.69696969696997,25.0,"(16, 48]"
-6894.9769230769225,25.0,"(16, 48]"
1825.666666666667,25.0,"(16, 48]"
1424.2463756829309,25.0,"(16, 48]"
-1906.555555555556,25.0,"(16, 48]"
-4399.166666666667,25.0,"(16, 48]"
-2957.6190476190477,26.0,"(16, 48]"
3402.584615384615,26.0,"(16, 48]"
-1308.1041666666667,26.0,"(16, 48]"
1849.0238095238094,26.0,"(16, 48]"
-2796.537001950799,26.0,"(16, 48]"
-306.71428571428584,26.0,"(16, 48]"
4994.25,26.0,"(16, 48]"
-2670.8061538461543,26.0,"(16, 48]"
1200.375,26.0,"(16, 48]"
2041.870472440538,26.0,"(16, 48]"
2171.666666666667,26.0,"(16, 48]"
469.5738461538458,26.0,"(16, 48]"
670.361973309999,26.0,"(16, 48]"
4248.625,27.0,"(16, 48]"
2802.0342423842003,27.0,"(16, 48]"
-507.0415384615381,27.0,"(16, 48]"
-2192.0416666666665,27.0,"(16, 48]"
1828.1442871091251,27.0,"(16, 48]"
3779.761218525955,27.0,"(16, 48]"
3038.603076923077,27.0,"(16, 48]"
3112.666666666667,27.0,"(16, 48]"
-496.104166666666,27.0,"(16, 48]"
171.82233058639576,27.0,"(16, 48]"
-762.5,27.0,"(16, 48]"
-2809.2121212121224,27.0,"(16, 48]"
2823.359554190808,27.0,"(16, 48]"
-1650.230069011,27.0,"(16, 48]"
2769.992307692308,27.0,"(16, 48]"
-740.7723076923085,27.0,"(16, 48]"
-401.7714285714282,28.0,"(16, 48]"
1960.833333333333,28.0,"(16, 48]"
-3573.1671703232923,28.0,"(16, 48]"
1273.9165126263388,28.0,"(16, 48]"
-2079.8277777777776,28.0,"(16, 48]"
-2629.4269239470004,28.0,"(16, 48]"
-955.5571239611604,28.0,"(16, 48]"
272.630293901404,28.0,"(16, 48]"
-1016.9444444444451,28.0,"(16, 48]"
-901.7869902198833,28.0,"(16, 48]"
6919.369230769231,28.0,"(16, 48]"
385.9560439560437,28.0,"(16, 48]"
1929.4210526315787,28.0,"(16, 48]"
-1808.5,28.0,"(16, 48]"
54.47735705190553,28.0,"(16, 48]"
95.54307692307701,29.0,"(16, 48]"
-1752.75,29.0,"(16, 48]"
-1408.88,29.0,"(16, 48]"
-1069.3599999999997,29.0,"(16, 48]"
2473.714285714286,29.0,"(16, 48]"
-3533.240000000001,29.0,"(16, 48]"
4583.369047619048,29.0,"(16, 48]"
541.2389952979338,29.0,"(16, 48]"
782.6546847269677,29.0,"(16, 48]"
-875.5885569253328,29.0,"(16, 48]"
-1962.0192307692307,30.0,"(16, 48]"
11319.962106279563,30.0,"(16, 48]"
680.5653846153846,30.0,"(16, 48]"
2410.350000000001,30.0,"(16, 48]"
1995.6584615384616,30.0,"(16, 48]"
1016.8876923076924,30.0,"(16, 48]"
-3238.255573733332,30.0,"(16, 48]"
-387.68987975665635,30.0,"(16, 48]"
329.663043478261,30.0,"(16, 48]"
2534.534871997652,30.0,"(16, 48]"
3330.8602443814443,31.0,"(16, 48]"
-1054.3138461538456,31.0,"(16, 48]"
-3178.3411132793,31.0,"(16, 48]"
106.20476190476164,31.0,"(16, 48]"
-659.3136461078337,31.0,"(16, 48]"
-2380.11,31.0,"(16, 48]"
7.0,31.0,"(16, 48]"
3697.050924472567,31.0,"(16, 48]"
2283.771110534875,31.0,"(16, 48]"
-1312.4100449561495,31.0,"(16, 48]"
-4013.0,31.0,"(16, 48]"
3664.4615384615386,31.0,"(16, 48]"
496.5,32.0,"(16, 48]"
-1431.7586358091312,32.0,"(16, 48]"
-172.75164759106516,32.0,"(16, 48]"
-531.1453852572722,32.0,"(16, 48]"
1428.125,32.0,"(16, 48]"
4081.128458498023,32.0,"(16, 48]"
1347.806818181818,32.0,"(16, 48]"
135.99616172090896,32.0,"(16, 48]"
3312.21,32.0,"(16, 48]"
4171.466666666666,32.0,"(16, 48]"
1040.454545454546,32.0,"(16, 48]"
-816.872549019608,33.0,"(16, 48]"
959.3839937860832,33.0,"(16, 48]"
-1095.855845858273,33.0,"(16, 48]"
775.3704122023661,33.0,"(16, 48]"
-261.9492968770801,33.0,"(16, 48]"
-350.10095029688233,33.0,"(16, 48]"
386.8863636363635,33.0,"(16, 48]"
-785.7909034937927,33.0,"(16, 48]"
-212.94481816923417,33.0,"(16, 48]"
-1876.5742296918768,33.0,"(16, 48]"
-444.05727115740524,34.0,"(16, 48]"
-587.8156521739129,34.0,"(16, 48]"
-1025.9861538461546,34.0,"(16, 48]"
2395.836401121739,34.0,"(16, 48]"
173.981960743512,34.0,"(16, 48]"
8728.25,34.0,"(16, 48]"
1450.4679487179485,34.0,"(16, 48]"
-1307.1731601731599,34.0,"(16, 48]"
-889.2058593776251,34.0,"(16, 48]"
5195.380952380952,35.0,"(16, 48]"
2095.20385765815,35.0,"(16, 48]"
6058.285714285716,35.0,"(16, 48]"
5108.482857142857,35.0,"(16, 48]"
151.33333333333348,35.0,"(16, 48]"
4134.208333333334,35.0,"(16, 48]"
1076.7913043478256,35.0,"(16, 48]"
392.25,35.0,"(16, 48]"
969.5,35.0,"(16, 48]"
1569.8496503496508,35.0,"(16, 48]"
3290.8953846153845,35.0,"(16, 48]"
1244.7049912750135,35.0,"(16, 48]"
261.0512820512822,36.0,"(16, 48]"
937.942028985507,36.0,"(16, 48]"
496.7198744204617,36.0,"(16, 48]"
-2524.8399999999992,36.0,"(16, 48]"
4325.177308262187,36.0,"(16, 48]"
-3209.584615384616,36.0,"(16, 48]"
-2004.5641025641035,36.0,"(16, 48]"
289.8326183166609,36.0,"(16, 48]"
-1921.4082473779367,36.0,"(16, 48]"
-1290.25,36.0,"(16, 48]"
6973.3492307692295,36.0,"(16, 48]"
-1208.3754887342047,36.0,"(16, 48]"
-448.4940787873795,37.0,"(16, 48]"
-3292.166666666667,37.0,"(16, 48]"
-1722.8333333333335,37.0,"(16, 48]"
2129.100949755892,37.0,"(16, 48]"
-6118.866666666668,37.0,"(16, 48]"
1445.56,37.0,"(16, 48]"
-1175.9636363636364,37.0,"(16, 48]"
3822.2914285714287,37.0,"(16, 48]"
1236.7716347214118,37.0,"(16, 48]"
-73.13782051282033,37.0,"(16, 48]"
1341.4183469812488,37.0,"(16, 48]"
4071.7,38.0,"(16, 48]"
4915.188405797101,38.0,"(16, 48]"
-4231.322344322345,38.0,"(16, 48]"
-3721.0,38.0,"(16, 48]"
-1.5333333333333032,39.0,"(16, 48]"
-744.9276566694874,39.0,"(16, 48]"
-43.9399999999996,40.0,"(16, 48]"
348.57509881422897,40.0,"(16, 48]"
-990.4615384615387,40.0,"(16, 48]"
1976.9384615384613,40.0,"(16, 48]"
2637.223443223443,40.0,"(16, 48]"
-59.44565217391301,41.0,"(16, 48]"
4423.25,41.0,"(16, 48]"
1382.5499999999995,41.0,"(16, 48]"
1317.8525641025635,41.0,"(16, 48]"
1245.0015384615378,41.0,"(16, 48]"
5962.0,41.0,"(16, 48]"
3664.164835164836,41.0,"(16, 48]"
375.4742185122304,41.0,"(16, 48]"
607.4059829059829,42.0,"(16, 48]"
227.125,42.0,"(16, 48]"
-291.96825396825443,42.0,"(16, 48]"
-3881.8952380952383,42.0,"(16, 48]"
1329.5619399706786,42.0,"(16, 48]"
-167.9807692307695,42.0,"(16, 48]"
1176.5373457571359,43.0,"(16, 48]"
4673.125,43.0,"(16, 48]"
2111.583333333334,43.0,"(16, 48]"
-3192.0030769230766,43.0,"(16, 48]"
-2884.125,44.0,"(16, 48]"
1291.2738095238094,44.0,"(16, 48]"
1444.9761904761901,44.0,"(16, 48]"
180.81765370455216,44.0,"(16, 48]"
2733.688888888889,45.0,"(16, 48]"
-1347.2857142857142,45.0,"(16, 48]"
-855.1810526192912,45.0,"(16, 48]"
808.6666666666665,45.0,"(16, 48]"
-2190.434389140272,46.0,"(16, 48]"
-28.13586956521704,46.0,"(16, 48]"
-3121.4023529411766,46.0,"(16, 48]"
3194.121137570737,47.0,"(16, 48]"
92.61538461538477,47.0,"(16, 48]"
-513.166666666667,48.0,"(16, 48]"
-583.3087869493729,48.0,"(16, 48]"
985.4444444444433,48.0,"(16, 48]"
595.5333333333327,48.0,"(16, 48]"
5455.016923076923,48.0,"(16, 48]"
-2391.192307692308,48.0,"(16, 48]"
349.57176470588183,48.0,"(16, 48]"
2821.7474999999995,48.0,"(16, 48]"
-3743.7565789473683,48.0,"(16, 48]"
5260.874823792692,48.0,"(16, 48]"
-210.02105263157864,48.0,"(16, 48]"
9523.685897435897,49.0,"(48, 80]"
-171.54166666666652,49.0,"(48, 80]"
7476.235294117647,49.0,"(48, 80]"
2148.489637094264,49.0,"(48, 80]"
3061.985356466399,49.0,"(48, 80]"
1898.1985294117649,50.0,"(48, 80]"
617.0666666666666,50.0,"(48, 80]"
1367.2892156862745,50.0,"(48, 80]"
2033.8500115970076,50.0,"(48, 80]"
1828.727272727273,50.0,"(48, 80]"
2063.66,50.0,"(48, 80]"
2664.7657142857142,50.0,"(48, 80]"
228.39855072463703,51.0,"(48, 80]"
2468.5650000000005,51.0,"(48, 80]"
2969.576622564242,53.0,"(48, 80]"
1706.1164756723208,54.0,"(48, 80]"
718.6069378800258,54.0,"(48, 80]"
-3482.0718916604415,54.0,"(48, 80]"
1939.6064811975243,54.0,"(48, 80]"
2542.541062801932,54.0,"(48, 80]"
511.3205128205129,54.0,"(48, 80]"
3881.6564705882347,54.0,"(48, 80]"
2080.9047619047633,55.0,"(48, 80]"
986.0811965811964,55.0,"(48, 80]"
-5270.238095238095,55.0,"(48, 80]"
6384.0,55.0,"(48, 80]"
-3114.4321463466795,56.0,"(48, 80]"
3946.273684210527,56.0,"(48, 80]"
-1438.333333333334,57.0,"(48, 80]"
-1148.8991596638655,57.0,"(48, 80]"
397.7933333333335,57.0,"(48, 80]"
-405.79101187130163,59.0,"(48, 80]"
-248.25874125874088,59.0,"(48, 80]"
2235.15373691889,59.0,"(48, 80]"
-315.16969696969767,60.0,"(48, 80]"
4037.684210526316,60.0,"(48, 80]"
-1373.7857142857142,60.0,"(48, 80]"
93.27289377289391,61.0,"(48, 80]"
7591.221153846153,61.0,"(48, 80]"
4258.603936675,61.0,"(48, 80]"
1343.631176343326,62.0,"(48, 80]"
1929.1230769230772,63.0,"(48, 80]"
-1919.558823529412,63.0,"(48, 80]"
1062.0333333333328,63.0,"(48, 80]"
-2039.2222222222226,64.0,"(48, 80]"
-511.04260651629056,66.0,"(48, 80]"
1219.31282051282,68.0,"(48, 80]"
-3307.230769230769,70.0,"(48, 80]"
-1147.139678955,70.0,"(48, 80]"
-5185.337777777778,75.0,"(48, 80]"
-2947.125,75.0,"(48, 80]"
