steps_diff,ws_diff,ws_diff_bin,Move Season
-793.7323076923076,19.0,"(16, 48]",Summer
414.6685294639019,19.0,"(16, 48]",Spring
6483.333333333334,19.0,"(16, 48]",Spring
3350.666666666666,19.0,"(16, 48]",Spring
-6491.5,19.0,"(16, 48]",Fall
-705.0,19.0,"(16, 48]",Summer
-259.3100000000004,19.0,"(16, 48]",Winter
713.083333333333,19.0,"(16, 48]",Winter
-1854.2857142857142,19.0,"(16, 48]",Summer
3436.1846153846154,19.0,"(16, 48]",Spring
3875.839386761452,19.0,"(16, 48]",Spring
1390.1680672268908,19.0,"(16, 48]",Winter
2233.3650793650795,19.0,"(16, 48]",Winter
2534.2302634507887,19.0,"(16, 48]",Winter
-2969.0,19.0,"(16, 48]",Summer
-1965.0608695652172,19.0,"(16, 48]",Summer
-1121.5473684210524,19.0,"(16, 48]",Winter
1485.3621794871785,19.0,"(16, 48]",Winter
-4131.005536393112,19.0,"(16, 48]",Winter
-1538.6789209371664,19.0,"(16, 48]",Spring
-1102.5,19.0,"(16, 48]",Spring
-1823.3628805636,19.0,"(16, 48]",Spring
-1367.8549999999996,19.0,"(16, 48]",Spring
5105.7515151515145,19.0,"(16, 48]",Winter
401.76287413860064,19.0,"(16, 48]",Winter
945.3313033575688,19.0,"(16, 48]",Winter
896.3000000000003,19.0,"(16, 48]",Summer
2110.5606060606065,19.0,"(16, 48]",Winter
4974.676173592143,19.0,"(16, 48]",Spring
-808.4700000000003,19.0,"(16, 48]",Spring
3968.150793650794,19.0,"(16, 48]",Summer
2213.3571428571427,20.0,"(16, 48]",Fall
3613.9150706124296,20.0,"(16, 48]",Spring
1096.88,20.0,"(16, 48]",Spring
-423.6876923076925,20.0,"(16, 48]",Fall
442.67319703078346,20.0,"(16, 48]",Fall
1206.4135338345861,20.0,"(16, 48]",Winter
-1759.643591496863,20.0,"(16, 48]",Fall
808.6999999999997,20.0,"(16, 48]",Summer
1531.5999999999995,20.0,"(16, 48]",Spring
5689.723443223444,20.0,"(16, 48]",Summer
1611.0276999474622,20.0,"(16, 48]",Summer
-289.23333333333335,20.0,"(16, 48]",Summer
-3017.538461538462,20.0,"(16, 48]",Summer
1005.92,20.0,"(16, 48]",Spring
451.8318181818177,20.0,"(16, 48]",Summer
-775.8690476190477,20.0,"(16, 48]",Summer
-111.84848484848499,20.0,"(16, 48]",Fall
5206.592307692308,20.0,"(16, 48]",Winter
4134.681261800133,20.0,"(16, 48]",Winter
1509.6666666666665,20.0,"(16, 48]",Winter
-3939.25,20.0,"(16, 48]",Fall
-977.6742210568273,20.0,"(16, 48]",Summer
379.1428571428573,20.0,"(16, 48]",Summer
-1067.2662304644,20.0,"(16, 48]",Fall
1704.3353846153839,20.0,"(16, 48]",Summer
-827.5333333333333,20.0,"(16, 48]",Spring
-919.0166870099063,20.0,"(16, 48]",Fall
700.0499494799177,20.0,"(16, 48]",Spring
-1620.1106702024697,20.0,"(16, 48]",Winter
151.235110327762,20.0,"(16, 48]",Spring
-60.02083333333349,20.0,"(16, 48]",Summer
-1380.6399999999994,20.0,"(16, 48]",Fall
404.59523809523813,20.0,"(16, 48]",Spring
9099.765542151916,20.0,"(16, 48]",Fall
-374.65000000000015,20.0,"(16, 48]",Summer
7869.991847826086,20.0,"(16, 48]",Winter
3081.911535028274,20.0,"(16, 48]",Winter
268.3528410258946,20.0,"(16, 48]",Fall
-1016.625,20.0,"(16, 48]",Fall
1048.9761904761901,20.0,"(16, 48]",Winter
-4591.181264461276,20.0,"(16, 48]",Winter
2217.4631578947365,20.0,"(16, 48]",Summer
-1141.6111111111113,20.0,"(16, 48]",Summer
-4315.09090909091,20.0,"(16, 48]",Spring
88.87705172098411,20.0,"(16, 48]",Fall
1289.8768115942025,20.0,"(16, 48]",Fall
-1343.0212121212116,20.0,"(16, 48]",Spring
1104.0057650471879,20.0,"(16, 48]",Winter
5468.852657004831,20.0,"(16, 48]",Summer
-1793.246153846154,20.0,"(16, 48]",Spring
-12144.611111111111,20.0,"(16, 48]",Spring
-1596.132992327366,20.0,"(16, 48]",Winter
2510.0553846153844,20.0,"(16, 48]",Spring
-5.298345549552323,20.0,"(16, 48]",Spring
15.520833333333485,20.0,"(16, 48]",Summer
-1427.2446153846158,20.0,"(16, 48]",Fall
-940.6750000000003,20.0,"(16, 48]",Fall
1355.4945054945065,20.0,"(16, 48]",Fall
-927.8264499300564,20.0,"(16, 48]",Winter
-1442.3450000000007,20.0,"(16, 48]",Spring
-2846.1708145868483,20.0,"(16, 48]",Spring
3376.0030769230766,20.0,"(16, 48]",Winter
1308.0153846153846,20.0,"(16, 48]",Summer
2699.958333333333,20.0,"(16, 48]",Winter
-2289.7677183601195,20.0,"(16, 48]",Spring
-1690.1036609507212,20.0,"(16, 48]",Spring
1716.3809523809525,20.0,"(16, 48]",Winter
-2617.2549019607845,20.0,"(16, 48]",Fall
3624.818181818182,20.0,"(16, 48]",Spring
465.1183605819169,20.0,"(16, 48]",Summer
-253.59999999999994,20.0,"(16, 48]",Winter
6566.874383888616,20.0,"(16, 48]",Summer
-771.0081276289267,20.0,"(16, 48]",Summer
-1996.7147435897439,20.0,"(16, 48]",Fall
-256.2626811594205,20.0,"(16, 48]",Fall
81.3000000000002,20.0,"(16, 48]",Fall
-2086.764662001111,20.0,"(16, 48]",Winter
-677.75,20.0,"(16, 48]",Winter
-1521.25,20.0,"(16, 48]",Summer
1945.833846153846,20.0,"(16, 48]",Spring
467.375,20.0,"(16, 48]",Winter
520.3245566496771,21.0,"(16, 48]",Summer
-60.589285714285325,21.0,"(16, 48]",Winter
1628.6799999999994,21.0,"(16, 48]",Winter
2085.7236842105267,21.0,"(16, 48]",Summer
984.614906832298,21.0,"(16, 48]",Winter
-1077.8846153846152,21.0,"(16, 48]",Summer
-2894.130769230769,21.0,"(16, 48]",Winter
-1091.3076923076924,21.0,"(16, 48]",Fall
1177.8304093567247,21.0,"(16, 48]",Summer
-394.94861660079096,21.0,"(16, 48]",Winter
369.6666666666665,21.0,"(16, 48]",Winter
619.9076923076917,21.0,"(16, 48]",Fall
-824.2307692307695,21.0,"(16, 48]",Spring
-416.6190476190477,21.0,"(16, 48]",Summer
1784.8421456481908,21.0,"(16, 48]",Winter
1093.3153846153846,21.0,"(16, 48]",Spring
-1023.9292929292932,21.0,"(16, 48]",Summer
-1504.8230769230768,21.0,"(16, 48]",Summer
228.090579710145,21.0,"(16, 48]",Winter
-2856.208333333333,21.0,"(16, 48]",Summer
-1453.8333333333335,21.0,"(16, 48]",Summer
1651.085,21.0,"(16, 48]",Summer
-1211.832380952381,21.0,"(16, 48]",Summer
-2694.869565217392,21.0,"(16, 48]",Fall
-191.79999999999927,21.0,"(16, 48]",Summer
1302.5714285714284,21.0,"(16, 48]",Summer
5197.210769230769,21.0,"(16, 48]",Summer
-904.9682274247486,21.0,"(16, 48]",Fall
4837.4,21.0,"(16, 48]",Fall
1771.3451086956518,21.0,"(16, 48]",Summer
-1059.333333333333,21.0,"(16, 48]",Fall
-290.33629470134537,21.0,"(16, 48]",Winter
2895.093379034984,21.0,"(16, 48]",Winter
-1158.7307692307695,21.0,"(16, 48]",Summer
-3009.376377994915,21.0,"(16, 48]",Fall
1773.0760869565215,21.0,"(16, 48]",Winter
-421.5750173534988,21.0,"(16, 48]",Winter
8635.214285714286,21.0,"(16, 48]",Summer
1399.915704165218,21.0,"(16, 48]",Summer
-1222.0238095238094,21.0,"(16, 48]",Spring
-3596.350000000001,21.0,"(16, 48]",Spring
-1361.5333333333333,21.0,"(16, 48]",Summer
263.9521978457151,21.0,"(16, 48]",Spring
-6176.396459078503,21.0,"(16, 48]",Spring
2844.2257549554606,21.0,"(16, 48]",Summer
0.24663062416266254,21.0,"(16, 48]",Fall
127.1466666666665,21.0,"(16, 48]",Winter
-972.2057142857138,21.0,"(16, 48]",Summer
-1793.4059367588668,21.0,"(16, 48]",Summer
-1841.7019607843133,21.0,"(16, 48]",Spring
-3402.9962900266546,21.0,"(16, 48]",Spring
3057.765217391304,21.0,"(16, 48]",Summer
1931.25,21.0,"(16, 48]",Fall
2555.666666666667,21.0,"(16, 48]",Winter
-2077.0021529407973,21.0,"(16, 48]",Spring
-1445.5,21.0,"(16, 48]",Spring
791.0960144927541,21.0,"(16, 48]",Fall
-1354.602272727273,21.0,"(16, 48]",Summer
-1414.8429487179485,21.0,"(16, 48]",Spring
-639.347826086956,21.0,"(16, 48]",Spring
-780.6999999999997,21.0,"(16, 48]",Fall
-46.83333333333349,21.0,"(16, 48]",Spring
396.25230769230797,21.0,"(16, 48]",Spring
-652.8899999999999,21.0,"(16, 48]",Fall
177.21301408968586,21.0,"(16, 48]",Winter
-1661.1944444444446,21.0,"(16, 48]",Fall
-1434.3636363636365,21.0,"(16, 48]",Fall
1083.3540009031694,21.0,"(16, 48]",Spring
2993.955357142857,21.0,"(16, 48]",Winter
-232.375,21.0,"(16, 48]",Spring
-5212.307692307692,21.0,"(16, 48]",Spring
-934.5,21.0,"(16, 48]",Summer
1028.1907692307686,22.0,"(16, 48]",Winter
492.3691047714788,22.0,"(16, 48]",Winter
584.8800000000001,22.0,"(16, 48]",Winter
-2429.0416666666665,22.0,"(16, 48]",Summer
1660.1000000000006,22.0,"(16, 48]",Fall
-1636.958333333333,22.0,"(16, 48]",Fall
-1186.158220561857,22.0,"(16, 48]",Spring
2770.95,22.0,"(16, 48]",Summer
-1821.8461538461536,22.0,"(16, 48]",Spring
-1818.8952380952387,22.0,"(16, 48]",Spring
1720.7777777777776,22.0,"(16, 48]",Summer
659.8269230769229,22.0,"(16, 48]",Summer
370.97619047618986,22.0,"(16, 48]",Fall
-83.23611111111086,22.0,"(16, 48]",Winter
4502.756410256409,22.0,"(16, 48]",Winter
2244.054574546197,22.0,"(16, 48]",Summer
840.0500000000003,22.0,"(16, 48]",Winter
5423.109090909092,22.0,"(16, 48]",Summer
-1444.6913043478262,22.0,"(16, 48]",Fall
-1428.6979734819552,22.0,"(16, 48]",Winter
-4950.483591714583,22.0,"(16, 48]",Summer
907.3489042527091,22.0,"(16, 48]",Spring
2315.659833424991,22.0,"(16, 48]",Summer
1518.935897435897,22.0,"(16, 48]",Spring
-1226.248366013072,22.0,"(16, 48]",Winter
-825.5267857142853,22.0,"(16, 48]",Spring
-5119.332274848006,22.0,"(16, 48]",Winter
6240.538461538463,22.0,"(16, 48]",Summer
603.284420289855,22.0,"(16, 48]",Spring
2446.830303030303,22.0,"(16, 48]",Spring
-1251.0,22.0,"(16, 48]",Winter
-1412.585,22.0,"(16, 48]",Summer
-811.5254794039087,22.0,"(16, 48]",Winter
1319.3333333333335,22.0,"(16, 48]",Winter
1433.1923076923074,22.0,"(16, 48]",Winter
-6452.571428571428,22.0,"(16, 48]",Summer
-964.6269460088442,22.0,"(16, 48]",Winter
-1999.995877659614,22.0,"(16, 48]",Spring
-552.5333333333333,22.0,"(16, 48]",Summer
518.282608695652,22.0,"(16, 48]",Fall
-2230.3532247227367,22.0,"(16, 48]",Spring
4815.392727272728,22.0,"(16, 48]",Spring
1860.845833333333,22.0,"(16, 48]",Fall
2991.551949808444,22.0,"(16, 48]",Winter
-2232.678095238095,22.0,"(16, 48]",Summer
10700.403348485965,22.0,"(16, 48]",Spring
-1012.9704296865834,22.0,"(16, 48]",Summer
889.187969924812,22.0,"(16, 48]",Fall
71.16666666666652,22.0,"(16, 48]",Fall
-5815.9248120300745,22.0,"(16, 48]",Winter
2700.8095238095234,22.0,"(16, 48]",Summer
294.91666666666697,22.0,"(16, 48]",Winter
17.322169605637555,22.0,"(16, 48]",Winter
-1160.7115384615379,22.0,"(16, 48]",Spring
3068.083333333333,22.0,"(16, 48]",Spring
534.8235294117649,22.0,"(16, 48]",Summer
1227.204545454545,22.0,"(16, 48]",Summer
2125.4830769230775,22.0,"(16, 48]",Spring
968.6205183279137,22.0,"(16, 48]",Spring
-2532.7982558459216,22.0,"(16, 48]",Spring
281.322222222223,22.0,"(16, 48]",Summer
3075.205128205129,22.0,"(16, 48]",Fall
-353.96310913099984,22.0,"(16, 48]",Winter
4853.836956521739,22.0,"(16, 48]",Winter
2225.055892796676,22.0,"(16, 48]",Winter
241.4934640522879,23.0,"(16, 48]",Spring
-1101.5252525252527,23.0,"(16, 48]",Winter
584.5533693649631,23.0,"(16, 48]",Winter
-979.1602564102564,23.0,"(16, 48]",Spring
-3720.7866666666655,23.0,"(16, 48]",Summer
-1725.5179814363019,23.0,"(16, 48]",Winter
-1470.016666666667,23.0,"(16, 48]",Summer
2787.651896220167,23.0,"(16, 48]",Spring
-1368.4071209701306,23.0,"(16, 48]",Spring
-2354.083333333333,23.0,"(16, 48]",Fall
1081.9714285714283,23.0,"(16, 48]",Fall
-1194.4951965568007,23.0,"(16, 48]",Winter
-1283.0508413442706,23.0,"(16, 48]",Fall
-617.0567998105626,23.0,"(16, 48]",Summer
-948.7395017073759,23.0,"(16, 48]",Winter
3155.6538461538457,23.0,"(16, 48]",Winter
-769.2166666666667,23.0,"(16, 48]",Fall
3065.2058823529405,23.0,"(16, 48]",Spring
-1807.7085398124545,23.0,"(16, 48]",Spring
-1884.767272727273,23.0,"(16, 48]",Summer
708.8694118560608,23.0,"(16, 48]",Summer
-1486.2782608695652,23.0,"(16, 48]",Fall
-456.26468985368456,23.0,"(16, 48]",Fall
1488.8571428571427,23.0,"(16, 48]",Summer
3113.33076923077,23.0,"(16, 48]",Fall
-1373.9467220739016,23.0,"(16, 48]",Winter
-1612.454106280193,23.0,"(16, 48]",Spring
9299.84,23.0,"(16, 48]",Summer
5968.177881334712,23.0,"(16, 48]",Summer
1124.8523385219532,23.0,"(16, 48]",Winter
716.876923076924,23.0,"(16, 48]",Fall
-502.10345092777703,23.0,"(16, 48]",Winter
-492.3384615384616,23.0,"(16, 48]",Fall
-1306.3743315508018,23.0,"(16, 48]",Summer
4596.446381540304,23.0,"(16, 48]",Spring
-305.8566433566439,23.0,"(16, 48]",Spring
-1901.729411764707,23.0,"(16, 48]",Fall
626.6500000000002,23.0,"(16, 48]",Winter
2632.282051282052,23.0,"(16, 48]",Fall
-492.1010101010106,23.0,"(16, 48]",Spring
1785.6873787373986,23.0,"(16, 48]",Summer
259.16869565217394,23.0,"(16, 48]",Spring
-1473.4680379502724,23.0,"(16, 48]",Fall
-46.27177311515379,23.0,"(16, 48]",Fall
2077.835,23.0,"(16, 48]",Winter
708.0555555555558,23.0,"(16, 48]",Winter
-756.923273657289,23.0,"(16, 48]",Winter
200.98923076922986,23.0,"(16, 48]",Summer
-2892.9615384615386,23.0,"(16, 48]",Summer
3634.725,23.0,"(16, 48]",Spring
786.1969696969694,23.0,"(16, 48]",Fall
-1018.2999999999993,23.0,"(16, 48]",Fall
-3773.083333333333,23.0,"(16, 48]",Spring
-2189.2514285714287,23.0,"(16, 48]",Winter
-1868.91,23.0,"(16, 48]",Fall
-906.190476190476,23.0,"(16, 48]",Winter
-2980.391118970254,23.0,"(16, 48]",Spring
919.6875,23.0,"(16, 48]",Spring
2027.550724637681,23.0,"(16, 48]",Fall
-1131.5277777777776,23.0,"(16, 48]",Summer
-1390.9375,23.0,"(16, 48]",Fall
-3643.4252631578943,23.0,"(16, 48]",Fall
164.108695652174,23.0,"(16, 48]",Fall
415.89198821987634,23.0,"(16, 48]",Winter
-7029.5,23.0,"(16, 48]",Spring
3481.3095238095248,23.0,"(16, 48]",Spring
1138.5483333333332,23.0,"(16, 48]",Summer
-2309.9214285714293,23.0,"(16, 48]",Winter
1114.6987194177254,23.0,"(16, 48]",Winter
-772.0,23.0,"(16, 48]",Winter
-3212.357142857143,23.0,"(16, 48]",Winter
2259.4452912338484,23.0,"(16, 48]",Fall
5571.2493583496425,23.0,"(16, 48]",Spring
-1797.6944444444446,23.0,"(16, 48]",Fall
4964.285714285715,23.0,"(16, 48]",Winter
-1053.4874506557198,23.0,"(16, 48]",Summer
1569.1924082716705,23.0,"(16, 48]",Fall
-1980.5676923076928,23.0,"(16, 48]",Spring
2132.823007440384,23.0,"(16, 48]",Fall
1739.3636363636358,23.0,"(16, 48]",Spring
-1164.5911111111106,23.0,"(16, 48]",Winter
-2179.248333333335,23.0,"(16, 48]",Summer
-2286.551948051948,23.0,"(16, 48]",Spring
-177.063449415381,24.0,"(16, 48]",Fall
-4574.576923076923,24.0,"(16, 48]",Summer
-1300.0361766632604,24.0,"(16, 48]",Spring
-184.5588235294117,24.0,"(16, 48]",Summer
2801.2581818181825,24.0,"(16, 48]",Spring
-1468.0297619047612,24.0,"(16, 48]",Spring
982.4052173913043,24.0,"(16, 48]",Spring
6678.845527988837,24.0,"(16, 48]",Winter
327.49648030499975,24.0,"(16, 48]",Spring
6947.512820512821,24.0,"(16, 48]",Winter
2067.333333333333,24.0,"(16, 48]",Spring
-2853.9327485380113,24.0,"(16, 48]",Fall
-1434.0178571428573,24.0,"(16, 48]",Winter
-1872.8833333333332,24.0,"(16, 48]",Winter
633.8499999999995,24.0,"(16, 48]",Spring
-61.22672064777316,24.0,"(16, 48]",Fall
7172.47342995169,24.0,"(16, 48]",Fall
2286.142857142857,24.0,"(16, 48]",Spring
-492.44714691429186,24.0,"(16, 48]",Summer
-500.309147627826,24.0,"(16, 48]",Spring
4218.534188034188,24.0,"(16, 48]",Summer
-28.632107362462197,24.0,"(16, 48]",Spring
112.03409090909099,24.0,"(16, 48]",Summer
-47.875,24.0,"(16, 48]",Fall
-985.5357142857142,24.0,"(16, 48]",Winter
-2812.930480065969,24.0,"(16, 48]",Fall
2062.0930454474246,24.0,"(16, 48]",Winter
2446.7669565217393,24.0,"(16, 48]",Winter
-8060.071428571428,24.0,"(16, 48]",Fall
1007.7435897435896,24.0,"(16, 48]",Summer
2850.84,24.0,"(16, 48]",Winter
-48.66666666666653,24.0,"(16, 48]",Fall
988.6111111111113,24.0,"(16, 48]",Winter
-6093.896358543418,24.0,"(16, 48]",Spring
2900.3795986622063,24.0,"(16, 48]",Summer
-1737.9997567730506,24.0,"(16, 48]",Spring
-2280.087121212121,24.0,"(16, 48]",Summer
-202.14578050388883,24.0,"(16, 48]",Spring
726.5434782608701,24.0,"(16, 48]",Fall
-4026.700952380952,24.0,"(16, 48]",Summer
5273.023136417,24.0,"(16, 48]",Winter
1624.1098583676014,24.0,"(16, 48]",Fall
4020.2343056469426,24.0,"(16, 48]",Summer
10406.477893991325,24.0,"(16, 48]",Spring
1765.3999999999994,24.0,"(16, 48]",Fall
-1821.263888888889,24.0,"(16, 48]",Summer
2500.25,24.0,"(16, 48]",Spring
4062.2205890609553,24.0,"(16, 48]",Winter
340.7307692307695,24.0,"(16, 48]",Winter
-612.666666666667,24.0,"(16, 48]",Fall
1185.6309523809525,24.0,"(16, 48]",Summer
8069.003636363635,24.0,"(16, 48]",Summer
-2249.2199999999993,25.0,"(16, 48]",Summer
-509.1714285714288,25.0,"(16, 48]",Fall
716.5799999999998,25.0,"(16, 48]",Fall
-820.8608695652174,25.0,"(16, 48]",Fall
976.9196448701924,25.0,"(16, 48]",Winter
1065.6111111111113,25.0,"(16, 48]",Spring
3764.628205128206,25.0,"(16, 48]",Spring
-2312.208333333334,25.0,"(16, 48]",Spring
879.5151515151515,25.0,"(16, 48]",Spring
10617.173913043478,25.0,"(16, 48]",Summer
-2640.676691729325,25.0,"(16, 48]",Summer
-7.217160440686714,25.0,"(16, 48]",Winter
3119.5,25.0,"(16, 48]",Summer
2434.607142857143,25.0,"(16, 48]",Fall
-1030.6558284282305,25.0,"(16, 48]",Fall
-67.29043478260837,25.0,"(16, 48]",Fall
-5996.115294117646,25.0,"(16, 48]",Winter
1200.144715763442,25.0,"(16, 48]",Spring
7621.989863935691,25.0,"(16, 48]",Winter
-5083.922619047617,25.0,"(16, 48]",Fall
439.846762914658,25.0,"(16, 48]",Winter
-669.0336134453777,25.0,"(16, 48]",Fall
585.4454545454546,25.0,"(16, 48]",Summer
-817.6333333333334,25.0,"(16, 48]",Spring
-2469.416666666667,25.0,"(16, 48]",Fall
847.6944444444442,25.0,"(16, 48]",Fall
1954.0,25.0,"(16, 48]",Summer
3640.878205128206,25.0,"(16, 48]",Summer
-1170.282537203333,25.0,"(16, 48]",Fall
3779.4617380132704,25.0,"(16, 48]",Summer
1548.9246354144007,25.0,"(16, 48]",Spring
572.1772146960514,25.0,"(16, 48]",Winter
-568.9783333333335,25.0,"(16, 48]",Summer
-336.5833333333335,25.0,"(16, 48]",Spring
390.2692307692305,25.0,"(16, 48]",Fall
3993.414078674948,25.0,"(16, 48]",Summer
-469.50416666666666,25.0,"(16, 48]",Fall
75.69696969696997,25.0,"(16, 48]",Spring
-1462.5318181818182,25.0,"(16, 48]",Fall
-393.63765182186216,25.0,"(16, 48]",Spring
6519.84,25.0,"(16, 48]",Winter
1310.8723374709054,25.0,"(16, 48]",Winter
-6894.9769230769225,25.0,"(16, 48]",Spring
2712.596230167396,25.0,"(16, 48]",Winter
2515.7719881525013,25.0,"(16, 48]",Spring
-194.0692187635996,25.0,"(16, 48]",Summer
-3614.780048520226,25.0,"(16, 48]",Summer
3800.314459736051,25.0,"(16, 48]",Spring
-754.5461676460167,25.0,"(16, 48]",Winter
1594.0266769954828,25.0,"(16, 48]",Winter
-3506.266666666667,25.0,"(16, 48]",Spring
1628.333333333333,25.0,"(16, 48]",Winter
-100.03800214255352,25.0,"(16, 48]",Fall
5680.70879120879,25.0,"(16, 48]",Winter
-501.9130434782605,25.0,"(16, 48]",Fall
-1414.618428955379,25.0,"(16, 48]",Fall
1825.666666666667,25.0,"(16, 48]",Winter
2699.57,25.0,"(16, 48]",Spring
-831.3030769230772,25.0,"(16, 48]",Spring
4115.916666666666,25.0,"(16, 48]",Summer
2993.313480605812,25.0,"(16, 48]",Winter
760.1666666666661,25.0,"(16, 48]",Fall
-1107.9761904761908,25.0,"(16, 48]",Spring
1424.2463756829309,25.0,"(16, 48]",Spring
146.26118953077733,25.0,"(16, 48]",Summer
3363.5643833656145,25.0,"(16, 48]",Spring
-1047.0942166314142,25.0,"(16, 48]",Winter
-1906.555555555556,25.0,"(16, 48]",Winter
1009.9428571428576,25.0,"(16, 48]",Summer
1133.166666666667,25.0,"(16, 48]",Summer
700.8222222222221,25.0,"(16, 48]",Summer
-4399.166666666667,25.0,"(16, 48]",Summer
-569.7769230769228,25.0,"(16, 48]",Winter
2240.333333333333,26.0,"(16, 48]",Summer
-2596.0818548504385,26.0,"(16, 48]",Fall
-2957.6190476190477,26.0,"(16, 48]",Winter
-2659.866666666667,26.0,"(16, 48]",Fall
3402.584615384615,26.0,"(16, 48]",Summer
4169.214285714286,26.0,"(16, 48]",Summer
-1308.1041666666667,26.0,"(16, 48]",Fall
1849.0238095238094,26.0,"(16, 48]",Summer
-2796.537001950799,26.0,"(16, 48]",Summer
-2794.486718138799,26.0,"(16, 48]",Winter
46.40333333333274,26.0,"(16, 48]",Spring
196.65066548726642,26.0,"(16, 48]",Summer
-306.71428571428584,26.0,"(16, 48]",Spring
-402.988571428572,26.0,"(16, 48]",Summer
2656.393333333334,26.0,"(16, 48]",Winter
-833.2414691649983,26.0,"(16, 48]",Summer
777.854166666667,26.0,"(16, 48]",Summer
1441.4945803601804,26.0,"(16, 48]",Summer
1356.642857142857,26.0,"(16, 48]",Spring
4994.25,26.0,"(16, 48]",Fall
-320.97688931742783,26.0,"(16, 48]",Fall
-816.3333333333335,26.0,"(16, 48]",Spring
-2670.8061538461543,26.0,"(16, 48]",Fall
1200.375,26.0,"(16, 48]",Spring
-2750.48,26.0,"(16, 48]",Spring
3371.866666666668,26.0,"(16, 48]",Spring
539.0436363636359,26.0,"(16, 48]",Summer
1130.3996337640747,26.0,"(16, 48]",Winter
-636.5454545454551,26.0,"(16, 48]",Winter
1273.6153846153848,26.0,"(16, 48]",Winter
1643.777953405516,26.0,"(16, 48]",Summer
-401.91474185169136,26.0,"(16, 48]",Summer
1172.211764705883,26.0,"(16, 48]",Summer
1238.0489510489515,26.0,"(16, 48]",Summer
2041.870472440538,26.0,"(16, 48]",Spring
-257.43478260869597,26.0,"(16, 48]",Winter
-2950.1538461538453,26.0,"(16, 48]",Summer
-1435.0495220025007,26.0,"(16, 48]",Spring
-190.875,26.0,"(16, 48]",Summer
1675.0000000000007,26.0,"(16, 48]",Spring
896.4999435084906,26.0,"(16, 48]",Spring
2171.666666666667,26.0,"(16, 48]",Summer
-3923.1111111111104,26.0,"(16, 48]",Fall
1200.8384615384614,26.0,"(16, 48]",Fall
3779.6,26.0,"(16, 48]",Spring
2672.8012827935845,26.0,"(16, 48]",Winter
2559.0950000000007,26.0,"(16, 48]",Spring
360.0877192982455,26.0,"(16, 48]",Spring
-1108.2661538461543,26.0,"(16, 48]",Summer
-3293.467391304348,26.0,"(16, 48]",Fall
-188.52692307692269,26.0,"(16, 48]",Fall
-3181.416909506399,26.0,"(16, 48]",Summer
469.5738461538458,26.0,"(16, 48]",Winter
1777.909488652924,26.0,"(16, 48]",Spring
2677.2,26.0,"(16, 48]",Spring
4287.288632955011,26.0,"(16, 48]",Summer
-4127.562108352,26.0,"(16, 48]",Summer
877.2250000000003,26.0,"(16, 48]",Spring
670.361973309999,26.0,"(16, 48]",Summer
1957.6215384615382,26.0,"(16, 48]",Winter
3972.717391304348,26.0,"(16, 48]",Spring
-361.8958333333329,26.0,"(16, 48]",Fall
4140.000000000001,26.0,"(16, 48]",Spring
810.2904411764702,26.0,"(16, 48]",Fall
-1021.6990152983329,26.0,"(16, 48]",Spring
-781.5493642529327,26.0,"(16, 48]",Winter
-203.70238095238076,26.0,"(16, 48]",Summer
4248.625,27.0,"(16, 48]",Winter
2501.714285714285,27.0,"(16, 48]",Spring
2302.3363636363633,27.0,"(16, 48]",Summer
-125.07692307692288,27.0,"(16, 48]",Fall
511.32828073856217,27.0,"(16, 48]",Summer
-1846.8,27.0,"(16, 48]",Summer
8432.285714285714,27.0,"(16, 48]",Fall
2802.0342423842003,27.0,"(16, 48]",Spring
-507.0415384615381,27.0,"(16, 48]",Summer
-7424.841269841269,27.0,"(16, 48]",Spring
350.4242424242421,27.0,"(16, 48]",Spring
1615.0896359271155,27.0,"(16, 48]",Spring
-1097.4857142857145,27.0,"(16, 48]",Fall
-2563.600000000001,27.0,"(16, 48]",Fall
-1748.0511363636358,27.0,"(16, 48]",Summer
-2192.0416666666665,27.0,"(16, 48]",Fall
1828.1442871091251,27.0,"(16, 48]",Spring
-121.88961038961044,27.0,"(16, 48]",Spring
3154.842887986466,27.0,"(16, 48]",Winter
-2925.862835318369,27.0,"(16, 48]",Fall
3779.761218525955,27.0,"(16, 48]",Winter
592.7628611620921,27.0,"(16, 48]",Winter
5802.576923076924,27.0,"(16, 48]",Summer
3038.603076923077,27.0,"(16, 48]",Fall
3112.666666666667,27.0,"(16, 48]",Fall
8813.2,27.0,"(16, 48]",Summer
-496.104166666666,27.0,"(16, 48]",Summer
-862.1999999999997,27.0,"(16, 48]",Winter
-8741.284509497527,27.0,"(16, 48]",Fall
171.82233058639576,27.0,"(16, 48]",Spring
-1357.8000000000004,27.0,"(16, 48]",Summer
1256.96935089185,27.0,"(16, 48]",Spring
-757.3025486308306,27.0,"(16, 48]",Fall
-762.5,27.0,"(16, 48]",Spring
-2809.2121212121224,27.0,"(16, 48]",Spring
2313.286363636364,27.0,"(16, 48]",Fall
-2934.239043396,27.0,"(16, 48]",Spring
-1148.43137254902,27.0,"(16, 48]",Winter
2823.359554190808,27.0,"(16, 48]",Winter
-1275.157894736842,27.0,"(16, 48]",Fall
-1650.230069011,27.0,"(16, 48]",Fall
69.11111111111131,27.0,"(16, 48]",Winter
-1059.8278388278388,27.0,"(16, 48]",Winter
2769.992307692308,27.0,"(16, 48]",Spring
1302.6028708133972,27.0,"(16, 48]",Summer
2929.36834105845,27.0,"(16, 48]",Winter
